employee_id,nama,tanggal_lahir,alamat,jabatan,department,tanggal_masuk
221350,Raihan Hidayat,1993-01-19,"Gang Siliwangi No. 739, Bekasi, JT 71609",Finance Manager,Finance,2023-12-28
242098,Ir. Tania Sihombing,1986-04-20,"Jalan Jamika No. 40, Tegal, SU 46859",Finance Analyst,Finance,2024-11-11
249914,Harjaya Waluyo,1975-03-15,"Jl. Cikutra Barat No. 45, Kota Administrasi Jakarta Utara, SU 83665",Senior Underwriter,Underwriting,2022-04-27
649399,Farah Mulyani,2006-06-13,"Gg. M.T Haryono No. 94, Mataram, SU 63682",CS Manager,Customer Service,2024-07-18
245926,Rafi Nababan,1971-04-10,"Gang KH Amin Jasuta No. 8, Ternate, YO 02447",Finance Staff,Finance,2021-02-13
132636,Fitriani Mangunsong,1983-01-12,"Jalan Kutisari Selatan No. 880, Gorontalo, PA 97932",Finance Manager,Finance,2023-09-01
254687,"Cinthia Habibi, S.Pt",1974-04-29,"Jl. Rajawali Timur No. 42, Payakumbuh, YO 39441",Sales Manager,Sales,2022-09-21
469717,Cakrawangsa Sinaga,1970-11-29,"Gg. Gegerkalong Hilir No. 6, Pekalongan, Maluku Utara 88511",Sales Executive,Sales,2022-07-19
716115,Asirwada Mardhiyah,2006-01-14,"Gang Dipenogoro No. 1, Pematangsiantar, Nusa Tenggara Timur 76361",Claims Analyst,Claims,2021-10-21
683859,Kemal Palastri,2002-05-21,"Gang Bangka Raya No. 3, Tebingtinggi, Sulawesi Utara 28578",Regional Sales Manager,Sales,2024-08-26
406135,Saadat Saptono,1984-08-13,"Jl. Rajiman No. 038, Prabumulih, SB 11110",Senior Sales Executive,Sales,2022-03-09
351071,"KH. Cemplunk Sihotang, S.Psi",1974-06-21,"Jl. Gedebage Selatan No. 6, Yogyakarta, Jambi 35155",Senior Sales Executive,Sales,2021-08-27
548483,Zamira Rahayu,1976-02-05,"Jl. Pasir Koja No. 40, Singkawang, Kalimantan Selatan 15720",Underwriter,Underwriting,2023-02-17
591484,Jasmani Putra,1993-03-13,"Gang Astana Anyar No. 44, Solok, KB 49753",Underwriting Manager,Underwriting,2025-03-22
313013,"dr. Luis Narpati, M.Farm",1983-04-27,"Jl. Kebonjati No. 9, Parepare, SU 94991",Underwriter,Underwriting,2021-10-06
159063,Timbul Prasetya,1998-09-12,"Jalan Jakarta No. 786, Blitar, Kalimantan Selatan 88378",CS Manager,Customer Service,2021-11-25
235764,"Eka Saputra, S.H.",1980-07-24,"Jl. Wonoayu No. 595, Pariaman, MU 70891",Regional Sales Manager,Sales,2022-04-25
398618,Vicky Tamba,1967-07-11,"Jalan Dipenogoro No. 462, Makassar, Bali 60985",Senior Underwriter,Underwriting,2024-03-16
338382,Ella Dabukke,1987-01-27,"Gg. Stasiun Wonokromo No. 770, Cirebon, Kalimantan Utara 35028",Sales Manager,Sales,2024-03-27
718333,Dr. Kambali Maryati,1972-01-24,"Gang Suniaraja No. 32, Batu, Jawa Timur 91050",Senior Sales Executive,Sales,2022-11-07
233704,Rini Kuswoyo,1974-07-02,"Jalan Rungkut Industri No. 412, Tarakan, KB 18880",Underwriting Manager,Underwriting,2023-06-19
195919,Jaga Suartini,1978-09-17,"Gg. M.T Haryono No. 879, Bandar Lampung, KS 79671",Underwriting Manager,Underwriting,2024-04-21
628117,drg. Jamalia Utama,1969-04-14,"Jl. Gegerkalong Hilir No. 65, Balikpapan, RI 58288",Finance Supervisor,Finance,2021-03-26
350255,"Dt. Ade Kusumo, S.Gz",1979-10-05,"Jl. Rajawali Barat No. 8, Tomohon, KB 05644",Finance Manager,Finance,2021-04-15
170230,Fathonah Wahyudin,1993-01-10,"Jalan Moch. Ramdan No. 86, Tangerang Selatan, RI 38165",CS Officer,Customer Service,2024-05-16
564726,"Lidya Yulianti, S.Gz",1976-10-19,"Jl. Otto Iskandardinata No. 63, Lubuklinggau, KI 99851",Finance Analyst,Finance,2021-05-16
869763,Daryani Simbolon,2004-08-13,"Jl. Jayawijaya No. 5, Yogyakarta, MA 81822",CS Manager,Customer Service,2021-12-20
987595,Bancar Nashiruddin,1975-08-30,"Jl. Kendalsari No. 8, Kota Administrasi Jakarta Pusat, BT 29135",Sales Manager,Sales,2023-11-10
73078,"Widya Rajata, M.Ak",1968-02-23,"Jl. Erlangga No. 22, Tebingtinggi, Kalimantan Timur 72130",Underwriter,Underwriting,2020-07-16
408361,Okta Putra,1981-01-03,"Jalan Abdul Muis No. 094, Ambon, Papua 20177",Finance Staff,Finance,2022-10-18
187220,Drs. Septi Gunarto,1973-08-20,"Jl. Gardujati No. 34, Sungai Penuh, JT 26318",Regional Sales Manager,Sales,2020-09-17
908786,"Drs. Ika Ardianto, S.Gz",2005-04-15,"Jalan Pasirkoja No. 282, Jayapura, KS 31337",Sales Manager,Sales,2021-05-15
929781,Ade Hassanah,1997-12-07,"Jalan BKR No. 998, Kota Administrasi Jakarta Barat, Jambi 95925",Claims Supervisor,Claims,2024-08-12
240632,Prasetya Winarsih,1979-03-10,"Gg. Dr. Djunjunan No. 73, Sibolga, KU 77416",Claims Analyst,Claims,2022-11-02
635500,Endah Astuti,1993-05-05,"Gang K.H. Wahid Hasyim No. 0, Metro, Sulawesi Tengah 02321",CS Manager,Customer Service,2025-03-06
120472,Bakianto Waluyo,1999-10-07,"Jalan Jend. A. Yani No. 620, Binjai, BA 68051",Claims Supervisor,Claims,2025-03-03
256520,R.M. Atmaja Usamah,1972-09-17,"Jalan Ciwastra No. 9, Palembang, SS 75720",Finance Staff,Finance,2024-02-21
11470,Natalia Mayasari,1985-01-23,"Gang Otto Iskandardinata No. 127, Surakarta, SR 87741",Senior Underwriter,Underwriting,2023-11-07
543140,"R.M. Jaya Kusumo, S.Gz",1993-06-23,"Gg. Medokan Ayu No. 27, Sorong, Sulawesi Barat 08886",Finance Staff,Finance,2024-08-17
195537,R.A. Puji Budiyanto,2005-02-17,"Jalan Jend. A. Yani No. 019, Balikpapan, Kalimantan Selatan 34462",Underwriter,Underwriting,2023-08-26
459931,Kamila Rajata,1980-11-05,"Jl. Moch. Ramdan No. 48, Sabang, JB 24021",Finance Manager,Finance,2023-08-10
142326,"dr. Irfan Megantara, M.TI.",1975-08-24,"Jalan Monginsidi No. 0, Salatiga, Kalimantan Timur 24668",Claims Analyst,Claims,2021-02-25
522826,Mahesa Suryono,1989-12-04,"Gg. Pasteur No. 176, Mataram, Kalimantan Tengah 81803",Finance Analyst,Finance,2023-05-05
595086,Prabu Hakim,1984-04-13,"Gang Ahmad Dahlan No. 790, Sawahlunto, Sulawesi Utara 05466",Finance Manager,Finance,2021-10-25
369143,"Ella Rahmawati, S.Psi",1966-09-15,"Gang Cihampelas No. 3, Pontianak, KI 23301",Claims Analyst,Claims,2022-02-11
553470,"R.A. Anita Putra, S.Pd",1966-04-18,"Jl. Moch. Toha No. 1, Manado, Kalimantan Timur 87202",Finance Manager,Finance,2024-11-29
539897,T. Marsudi Anggriawan,1980-04-14,"Jalan Jakarta No. 6, Madiun, MU 54190",Claims Analyst,Claims,2024-09-14
592761,R.M. Daliman Budiman,1977-09-11,"Jl. Soekarno Hatta No. 6, Blitar, Maluku 99516",Senior CS Officer,Customer Service,2021-12-29
313939,Mahdi Wibowo,2002-10-20,"Gang H.J Maemunah No. 3, Sukabumi, Kalimantan Barat 41003",Finance Supervisor,Finance,2021-11-01
627642,Zulaikha Namaga,1982-11-17,"Jalan BKR No. 911, Cimahi, Maluku Utara 55251",Finance Analyst,Finance,2022-06-23
705249,"Tasnim Kuswoyo, S.T.",1999-06-01,"Jalan Otto Iskandardinata No. 565, Denpasar, NB 54216",Senior Underwriter,Underwriting,2020-10-20
675937,Omar Sitompul,1977-12-10,"Gang Sukajadi No. 1, Pariaman, BT 71084",Claims Officer,Claims,2023-07-07
634787,Vanya Purnawati,1994-04-08,"Gang Ciwastra No. 592, Kendari, ST 31838",Senior Sales Executive,Sales,2023-10-27
23704,Dr. Nardi Yolanda,2004-12-10,"Jalan Veteran No. 754, Bitung, Sulawesi Utara 22817",Claims Manager,Claims,2021-10-30
376980,Yani Januar,1967-03-29,"Jalan Sadang Serang No. 3, Pekanbaru, BT 78174",Finance Manager,Finance,2020-07-17
280618,Teguh Samosir,1974-02-28,"Jalan Kutisari Selatan No. 5, Palu, KI 77968",Senior Underwriter,Underwriting,2024-01-07
176881,Drs. Qori Pratiwi,2003-05-11,"Jalan Waringin No. 302, Serang, Papua Barat 42084",Finance Manager,Finance,2021-08-12
637275,"Puti Samiah Aryani, S.H.",2004-02-24,"Gang R.E Martadinata No. 065, Tangerang, Kalimantan Selatan 95723",Underwriter,Underwriting,2024-04-28
674590,Azalea Nasyiah,1979-10-03,"Jalan Sentot Alibasa No. 430, Tanjungbalai, NB 13068",Senior Sales Executive,Sales,2023-12-23
462499,"Puti Zelaya Zulaika, S.Gz",1967-08-05,"Jalan Merdeka No. 58, Jambi, AC 55398",CS Officer,Customer Service,2023-05-13
645583,Drs. Lukman Yuliarti,1983-06-22,"Jl. Setiabudhi No. 685, Batam, Nusa Tenggara Timur 24376",Regional Sales Manager,Sales,2023-09-21
750317,Vera Prayoga,2005-06-19,"Jl. Jakarta No. 385, Manado, Kalimantan Tengah 28692",Finance Supervisor,Finance,2025-04-30
793636,Gilang Dabukke,1979-11-07,"Jalan Jend. Sudirman No. 822, Kendari, BA 75756",Senior Underwriter,Underwriting,2020-09-28
921163,Lembah Samosir,2005-04-01,"Jl. Cikutra Timur No. 012, Pematangsiantar, Kepulauan Bangka Belitung 42966",CS Supervisor,Customer Service,2020-12-16
497783,Murti Wibisono,2005-05-27,"Gg. Ir. H. Djuanda No. 31, Palu, Kalimantan Selatan 71202",Senior Underwriter,Underwriting,2021-06-01
343424,"Tgk. Rizki Hardiansyah, S.H.",1968-12-11,"Jl. Peta No. 54, Langsa, NB 27157",Claims Officer,Claims,2021-04-19
182015,Maya Wibisono,1976-08-27,"Gang Wonoayu No. 4, Mojokerto, SS 97120",Underwriting Manager,Underwriting,2023-10-14
734821,Amalia Rajasa,1980-07-23,"Gg. Astana Anyar No. 9, Ternate, BT 17758",Sales Executive,Sales,2025-01-24
427095,Shakila Pudjiastuti,1988-04-29,"Gang Otto Iskandardinata No. 2, Kota Administrasi Jakarta Timur, Aceh 29261",Senior Sales Executive,Sales,2021-10-01
724872,"Atma Simanjuntak, M.TI.",1993-08-12,"Gg. Ronggowarsito No. 413, Meulaboh, BA 96047",Regional Sales Manager,Sales,2023-12-15
566460,Hasna Utami,1968-03-03,"Jl. PHH. Mustofa No. 46, Banjar, JK 49233",Underwriter,Underwriting,2025-03-24
910032,Ir. Oni Lestari,2000-09-07,"Gg. Kapten Muslihat No. 554, Banda Aceh, KB 37152",Underwriting Supervisor,Underwriting,2023-05-16
258261,Viktor Yolanda,1990-11-14,"Gang Astana Anyar No. 16, Parepare, Sumatera Barat 66289",Claims Supervisor,Claims,2024-06-20
371686,Danang Narpati,1978-01-11,"Jalan Kendalsari No. 9, Padang, Jawa Barat 59923",Claims Officer,Claims,2024-05-29
211730,Ir. Uchita Waskita,1977-08-26,"Gg. Rungkut Industri No. 03, Bontang, Kalimantan Tengah 05847",CS Manager,Customer Service,2020-08-24
643753,Laila Kuswandari,1986-01-06,"Jalan Waringin No. 649, Banjarbaru, Gorontalo 58187",Finance Manager,Finance,2021-03-14
243773,Vega Sirait,1973-09-09,"Jalan Medokan Ayu No. 94, Tegal, SG 83412",CS Supervisor,Customer Service,2022-10-08
541327,"Cut Titin Permadi, S.T.",1980-07-07,"Jl. Gegerkalong Hilir No. 36, Kota Administrasi Jakarta Barat, Aceh 69112",Underwriting Supervisor,Underwriting,2021-03-03
807754,"Dian Firgantoro, S.T.",1964-07-10,"Gang Ciumbuleuit No. 89, Tegal, AC 82104",Finance Manager,Finance,2023-01-06
766702,Pangeran Uwais,1997-02-11,"Jl. Moch. Ramdan No. 83, Ternate, BE 23822",Claims Manager,Claims,2021-04-08
607709,Mala Usada,1999-10-17,"Gg. Rajawali Barat No. 357, Tangerang Selatan, Jambi 72989",Underwriter,Underwriting,2024-05-18
807568,Kadir Lazuardi,1982-03-07,"Jl. Tebet Barat Dalam No. 091, Lubuklinggau, PA 68433",Underwriting Supervisor,Underwriting,2023-02-19
94566,Icha Utami,1990-07-14,"Gg. Soekarno Hatta No. 89, Banjarmasin, JB 12708",Senior CS Officer,Customer Service,2020-08-13
220369,Natalia Prabowo,1980-04-27,"Jalan Ahmad Yani No. 6, Padang Sidempuan, Nusa Tenggara Barat 35736",Finance Analyst,Finance,2025-03-13
767665,Galak Utama,1976-11-16,"Jl. Rungkut Industri No. 76, Mojokerto, Bali 01602",Claims Analyst,Claims,2023-05-31
846346,Kemba Mahendra,2000-10-31,"Gg. Surapati No. 635, Pariaman, Kalimantan Selatan 24333",Sales Manager,Sales,2023-01-30
276044,Asman Riyanti,1970-01-13,"Jalan Erlangga No. 9, Binjai, BT 04399",Finance Manager,Finance,2023-08-17
973274,"Galiono Mustofa, S.Pd",1981-10-13,"Gang Ronggowarsito No. 064, Pagaralam, Sulawesi Tengah 23809",Underwriting Supervisor,Underwriting,2021-07-02
965647,Jaga Megantara,1970-07-22,"Jalan Dr. Djunjunan No. 2, Tanjungpinang, JT 05258",Senior CS Officer,Customer Service,2025-01-01
16777,"Mursinin Widiastuti, S.Gz",1992-01-14,"Gg. Surapati No. 239, Parepare, Sulawesi Tengah 32747",Claims Officer,Claims,2021-11-11
196860,Yahya Nainggolan,1986-12-12,"Gg. R.E Martadinata No. 032, Malang, MA 60031",Underwriting Supervisor,Underwriting,2020-08-05
600558,Saka Iswahyudi,1964-11-21,"Jl. KH Amin Jasuta No. 9, Bogor, Papua Barat 12539",Finance Analyst,Finance,2025-02-26
986457,Fitriani Wulandari,2005-03-02,"Jalan Sukajadi No. 41, Banjarmasin, Sumatera Barat 82599",CS Supervisor,Customer Service,2021-07-04
151437,KH. Gandi Samosir,1967-06-17,"Jl. Jakarta No. 2, Palopo, JI 98835",CS Supervisor,Customer Service,2023-06-05
655177,"Baktianto Riyanti, M.Ak",1999-10-13,"Jalan Kiaracondong No. 5, Banjarbaru, AC 33350",Finance Analyst,Finance,2023-07-15
171912,Anita Wastuti,1994-02-11,"Jl. Cikutra Timur No. 57, Bitung, Bali 69143",Underwriting Supervisor,Underwriting,2020-07-20
362493,Dr. Aditya Sirait,1989-08-11,"Gang Yos Sudarso No. 690, Sabang, SU 70400",Underwriting Manager,Underwriting,2021-11-05
416074,KH. Mulyono Siregar,1974-06-15,"Gg. Yos Sudarso No. 30, Cirebon, PA 77151",Regional Sales Manager,Sales,2024-06-02
749198,Sarah Tamba,1972-09-25,"Jl. Ir. H. Djuanda No. 96, Singkawang, KI 33870",Finance Manager,Finance,2020-11-17
993713,Gilda Prabowo,1979-11-02,"Jl. Kutai No. 635, Binjai, SN 51185",Finance Staff,Finance,2025-04-11
311739,Puti Eka Hastuti,2002-11-30,"Gang Jamika No. 6, Jayapura, NB 72079",Claims Officer,Claims,2022-07-13
634011,Carla Irawan,1980-05-19,"Gg. Rajiman No. 27, Pekanbaru, Jawa Barat 28135",CS Supervisor,Customer Service,2024-09-22
244828,Dian Winarsih,1977-04-20,"Gang Laswi No. 51, Palembang, Kalimantan Timur 37723",Sales Executive,Sales,2024-11-10
121555,Ella Maryati,1994-03-15,"Gg. Joyoboyo No. 48, Pangkalpinang, SR 97890",CS Supervisor,Customer Service,2025-02-23
444801,"Malika Suryatmi, M.Kom.",1990-03-31,"Jalan M.H Thamrin No. 3, Purwokerto, RI 72424",Claims Supervisor,Claims,2023-11-21
748903,"R.M. Okta Marpaung, M.TI.",1986-05-18,"Gang M.H Thamrin No. 0, Lubuklinggau, Sumatera Barat 82800",Finance Staff,Finance,2022-07-22
445938,Karya Pradipta,2006-03-15,"Gang KH Amin Jasuta No. 94, Meulaboh, JK 83594",Sales Executive,Sales,2021-03-13
564369,"Kasiyah Gunarto, M.M.",1966-01-26,"Jl. Ahmad Dahlan No. 1, Payakumbuh, Jawa Barat 88502",Senior CS Officer,Customer Service,2021-09-06
570778,Dt. Gilang Hutasoit,1977-02-18,"Jl. Cikapayang No. 565, Bima, SU 90356",Underwriter,Underwriting,2022-01-06
969000,Hardana Iswahyudi,2000-09-19,"Jl. Cihampelas No. 29, Bitung, Kalimantan Barat 47725",Finance Supervisor,Finance,2020-08-13
989017,"T. Tri Safitri, S.E.",1997-10-07,"Jalan Rawamangun No. 5, Mataram, Lampung 37255",Underwriting Manager,Underwriting,2022-03-08
866131,Vicky Yulianti,2002-03-16,"Gang BKR No. 376, Sawahlunto, KS 06246",Finance Supervisor,Finance,2020-07-16
399272,Nugraha Lestari,1974-02-20,"Gg. Lembong No. 2, Ambon, Kepulauan Riau 74018",Claims Manager,Claims,2025-01-06
703364,Kayla Budiman,1988-06-05,"Gg. Yos Sudarso No. 78, Padangpanjang, Sumatera Barat 22542",Underwriting Manager,Underwriting,2024-04-23
609787,Emil Sinaga,1995-03-23,"Gang Cihampelas No. 17, Magelang, SU 15959",Senior Underwriter,Underwriting,2023-09-09
535473,Ir. Nasab Ramadan,1967-07-14,"Gang Rungkut Industri No. 025, Pematangsiantar, Kepulauan Riau 49140",CS Manager,Customer Service,2023-01-08
350869,Zelda Hasanah,1989-09-19,"Jl. Moch. Toha No. 627, Bau-Bau, JA 93272",Claims Supervisor,Claims,2021-09-09
198518,"Dr. Rika Suryatmi, S.IP",1971-02-02,"Jalan Erlangga No. 2, Balikpapan, Sulawesi Tenggara 68096",Underwriter,Underwriting,2022-10-10
927389,Marsudi Kurniawan,1978-11-11,"Jalan Moch. Toha No. 86, Bandar Lampung, DKI Jakarta 44394",Claims Officer,Claims,2023-04-30
802582,Alika Dongoran,1995-03-19,"Jalan Cihampelas No. 6, Binjai, AC 11403",CS Manager,Customer Service,2021-03-15
909527,Hamima Kuswoyo,1999-12-03,"Jalan Ronggowarsito No. 934, Lubuklinggau, KT 51430",Claims Manager,Claims,2021-02-21
964037,Rahayu Narpati,1996-09-15,"Gang W.R. Supratman No. 94, Tanjungpinang, KB 64668",Regional Sales Manager,Sales,2025-05-11
853930,"Mahfud Simanjuntak, S.Psi",1982-07-30,"Gg. Indragiri No. 3, Cirebon, NT 04334",Finance Staff,Finance,2021-08-02
96326,Garang Aryani,1997-07-15,"Jl. Moch. Toha No. 485, Depok, MA 60212",Underwriting Supervisor,Underwriting,2023-04-22
164864,Jamil Januar,1983-05-05,"Jalan Moch. Toha No. 9, Bitung, Bengkulu 68359",Claims Manager,Claims,2021-05-15
561762,Kamaria Wasita,1986-05-04,"Jl. Jend. A. Yani No. 290, Pagaralam, KU 22424",Claims Officer,Claims,2021-04-19
675779,Lukita Thamrin,1985-11-12,"Jalan Otto Iskandardinata No. 1, Pekanbaru, KI 19651",Finance Manager,Finance,2024-08-12
850315,"Dt. Jais Melani, S.Gz",1964-07-23,"Gg. KH Amin Jasuta No. 859, Meulaboh, SR 31025",Senior Sales Executive,Sales,2021-07-30
690560,"H. Bagya Suryatmi, M.Ak",1977-01-24,"Jalan Cihampelas No. 62, Tidore Kepulauan, Aceh 51210",Senior CS Officer,Customer Service,2023-01-18
13891,Wadi Mandasari,1975-09-20,"Gg. Ir. H. Djuanda No. 15, Madiun, Kalimantan Utara 34431",CS Manager,Customer Service,2024-10-25
154633,Drs. Siti Laksita,2000-11-05,"Jalan Ahmad Dahlan No. 447, Banjar, Kalimantan Tengah 60508",CS Officer,Customer Service,2024-04-18
738092,Gada Gunarto,1973-01-17,"Jl. Yos Sudarso No. 8, Jambi, Maluku Utara 22809",CS Supervisor,Customer Service,2022-04-15
63327,"dr. Cagak Laksmiwati, S.Pd",1967-03-28,"Jalan Jamika No. 4, Bogor, MA 88734",CS Officer,Customer Service,2023-03-26
759332,Eka Waluyo,1993-08-14,"Jalan Cihampelas No. 04, Palu, Sumatera Selatan 26118",CS Manager,Customer Service,2023-12-27
762207,Danuja Uyainah,1997-12-21,"Gg. Surapati No. 821, Pasuruan, Sulawesi Tenggara 72274",Finance Analyst,Finance,2021-04-11
191278,"T. Najam Uyainah, S.I.Kom",1971-07-02,"Gang Yos Sudarso No. 7, Balikpapan, NT 06453",Claims Analyst,Claims,2020-10-24
48178,"Febi Widiastuti, S.Pd",1968-05-31,"Jl. Kapten Muslihat No. 797, Blitar, JT 32056",Finance Supervisor,Finance,2024-07-21
699091,Jumadi Gunarto,1997-09-28,"Jalan Ciwastra No. 55, Kediri, Sumatera Utara 55284",Claims Analyst,Claims,2023-09-10
564276,"R.A. Anita Pradana, S.Farm",1997-08-04,"Jl. Lembong No. 7, Meulaboh, Nusa Tenggara Barat 24639",Claims Manager,Claims,2025-02-01
60925,Nadine Hasanah,1980-01-31,"Jl. Erlangga No. 6, Depok, SU 68832",Finance Manager,Finance,2020-10-29
353767,Rahman Situmorang,1993-12-14,"Gang Abdul Muis No. 93, Bandar Lampung, Sumatera Selatan 81287",Senior CS Officer,Customer Service,2022-11-15
372898,Rahayu Situmorang,1979-07-07,"Gg. Cihampelas No. 59, Tebingtinggi, PB 51087",Underwriting Manager,Underwriting,2025-04-26
400009,Endah Megantara,1982-09-12,"Gg. Kutisari Selatan No. 40, Pematangsiantar, Maluku Utara 92025",Sales Executive,Sales,2020-08-05
552523,Nadia Habibi,1981-04-19,"Jl. Jayawijaya No. 9, Mojokerto, BE 77039",Finance Staff,Finance,2025-05-02
708789,"Gilang Nuraini, S.Psi",1997-05-02,"Gang Rumah Sakit No. 44, Palembang, LA 29033",Claims Officer,Claims,2023-11-06
842411,Garang Suartini,1993-07-10,"Gang Dipatiukur No. 633, Tidore Kepulauan, KR 01116",Underwriting Manager,Underwriting,2021-03-25
45175,"Dr. Jatmiko Irawan, M.Ak",1965-10-29,"Jalan Rajawali Timur No. 6, Kendari, Kepulauan Riau 62948",Claims Analyst,Claims,2023-10-26
261736,Embuh Winarno,1980-04-01,"Gang Antapani Lama No. 500, Cirebon, Maluku Utara 84588",Finance Supervisor,Finance,2021-10-30
543556,Tantri Putra,1976-05-08,"Gang Waringin No. 58, Tangerang, AC 20643",Claims Manager,Claims,2023-11-18
642721,"Clara Melani, S.I.Kom",1996-01-06,"Gang Peta No. 5, Sawahlunto, MU 29628",Senior Underwriter,Underwriting,2024-09-26
469123,KH. Maryanto Santoso,1989-11-09,"Jl. Cihampelas No. 4, Pariaman, Kepulauan Bangka Belitung 24986",Regional Sales Manager,Sales,2024-05-01
413721,Muhammad Sitorus,1971-08-24,"Gg. Cikutra Barat No. 67, Bitung, SR 56856",Claims Manager,Claims,2025-04-26
373966,Shakila Prasasta,1965-11-10,"Jl. Cikapayang No. 76, Banjarbaru, BA 40054",Claims Analyst,Claims,2021-03-04
866163,Puti Kayla Nababan,1974-09-18,"Jalan Jamika No. 74, Balikpapan, KS 22536",Finance Supervisor,Finance,2022-08-22
554303,Ibun Dabukke,1979-03-21,"Jl. KH Amin Jasuta No. 49, Lubuklinggau, SN 04485",CS Manager,Customer Service,2022-01-10
341412,Fathonah Ramadan,1994-03-09,"Jl. Ir. H. Djuanda No. 803, Palangkaraya, YO 10815",Claims Manager,Claims,2025-03-02
182465,Victoria Marpaung,1966-12-06,"Gang Ahmad Yani No. 721, Pagaralam, JK 48921",Underwriting Manager,Underwriting,2025-02-05
742411,Anita Narpati,1978-03-17,"Gang Cihampelas No. 9, Parepare, MU 67103",Underwriting Supervisor,Underwriting,2021-06-04
204941,"Lala Rahimah, S.H.",1968-05-08,"Jalan R.E Martadinata No. 318, Singkawang, Bali 62008",Underwriting Supervisor,Underwriting,2020-08-18
492881,"Dr. Darsirah Prabowo, S.IP",1989-01-05,"Jl. Kebonjati No. 36, Pematangsiantar, JT 30286",Claims Supervisor,Claims,2022-09-20
791690,Dinda Gunarto,1987-12-08,"Jl. Ciwastra No. 26, Palangkaraya, JA 80663",Finance Staff,Finance,2024-05-19
726531,Tirtayasa Sinaga,1992-01-22,"Gang Ciumbuleuit No. 81, Tegal, GO 88104",Finance Manager,Finance,2021-01-11
758193,Hj. Clara Wahyudin,1997-10-05,"Jl. Kutai No. 4, Bengkulu, Kalimantan Timur 52160",Underwriting Manager,Underwriting,2022-03-28
183491,Dimas Mayasari,1965-11-06,"Gg. Jayawijaya No. 8, Tarakan, AC 43653",Claims Analyst,Claims,2020-07-18
494094,Opung Nashiruddin,1967-08-10,"Gg. Dipenogoro No. 4, Padang Sidempuan, Aceh 07746",Sales Executive,Sales,2021-01-20
801002,Lili Yuliarti,1993-06-18,"Jl. K.H. Wahid Hasyim No. 21, Kota Administrasi Jakarta Utara, Kalimantan Utara 83130",Underwriting Supervisor,Underwriting,2022-03-20
756876,Rachel Hutasoit,1969-04-26,"Jl. BKR No. 73, Kota Administrasi Jakarta Selatan, JA 56862",CS Supervisor,Customer Service,2022-06-05
167816,Heru Pradana,1980-10-23,"Jl. Monginsidi No. 323, Tomohon, Sulawesi Tengah 50462",Finance Analyst,Finance,2023-05-29
248126,"R.M. Labuh Palastri, M.Pd",2007-05-14,"Gang Bangka Raya No. 6, Tangerang Selatan, Nusa Tenggara Timur 35023",Finance Staff,Finance,2020-12-03
911565,"Drs. Ismail Sinaga, S.Psi",1997-09-01,"Jl. Kebonjati No. 598, Parepare, NB 27836",CS Supervisor,Customer Service,2021-08-25
525026,Pangeran Prakasa,1978-05-22,"Jl. Ronggowarsito No. 41, Magelang, Nusa Tenggara Timur 20744",Underwriting Supervisor,Underwriting,2021-09-09
